common,strat_id,psu_id,YEAR,ST,ID_CODE,WAVE,SUB_REG,MODE_FX,AREA_X,kod,sp_code,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,wp_int,fl_reg,wp_catch,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,date_published
LANE SNAPPER,2023021285weS:8AM-8PM,2023112851596120230217,2023,12,1596120230217006,1,7,5,3,we,8835360112,0,1,0,0,0,1,0,0,0,0,8,02,199.45388083,3,199.45388083,1,0,0,0,2023021285weS:8AM-8PM,,0,05/05/2023
SPANISH MACKEREL,2023021285weS:8AM-8PM,2023112851596120230217,2023,12,1596120230217006,1,7,5,3,we,8850030502,0,15,0,0,0,15,0,0,0,0,8,02,199.45388083,3,199.45388083,15,0,0,0,2023021285weS:8AM-8PM,,0,05/05/2023
PUFFER FAMILY,2023021285weS:8AM-8PM,2023112851596120230217,2023,12,1596120230217006,1,7,5,3,we,8861010000,0,1,0,0,0,1,0,0,0,0,8,02,199.45388083,3,199.45388083,1,0,0,0,2023021285weS:8AM-8PM,,0,05/05/2023
LADYFISH,2023021285weS:8AM-8PM,2023112851596120230217,2023,12,1596120230217007,1,7,5,3,we,8738010101,0,1,0,0,0,1,0,0,0,0,8,02,199.45388083,3,199.45388083,1,0,0,0,2023021285weS:8AM-8PM,,0,05/05/2023
BLUE RUNNER,2023021285weS:8AM-8PM,2023112851596120230217,2023,12,1596120230217007,1,7,5,3,we,8835280306,0,2,0,0,0,2,0,0,0,0,8,02,199.45388083,3,199.45388083,2,0,0,0,2023021285weS:8AM-8PM,,0,05/05/2023
LEATHERJACK,2023021285weS:8AM-8PM,2023112851596120230217,2023,12,1596120230217007,1,7,5,3,we,8835280501,0,1,0,0,0,1,0,0,0,0,8,02,199.45388083,3,199.45388083,1,0,0,0,2023021285weS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023021285weS:8AM-8PM,2023112851596120230217,2023,12,1596120230217007,1,7,5,3,we,8835360102,0,20,0,0,0,20,0,0,0,0,8,02,199.45388083,3,199.45388083,20,0,0,0,2023021285weS:8AM-8PM,,0,05/05/2023
LANE SNAPPER,2023021285weS:8AM-8PM,2023112851596120230217,2023,12,1596120230217007,1,7,5,3,we,8835360112,0,1,0,0,0,1,0,0,0,0,8,02,199.45388083,3,199.45388083,1,0,0,0,2023021285weS:8AM-8PM,,0,05/05/2023
SPANISH MACKEREL,2023021285weS:8AM-8PM,2023112851596120230217,2023,12,1596120230217007,1,7,5,3,we,8850030502,0,15,0,0,0,15,0,0,0,0,8,02,199.45388083,3,199.45388083,15,0,0,0,2023021285weS:8AM-8PM,,0,05/05/2023
ATLANTIC TARPON,2023021285wdS:8AM-8PM,2023112851596120230228,2023,12,1596120230228004,1,7,5,3,wd,8738020201,0,2,0,0,0,2,0,0,0,0,8,02,1024.3044511,3,1024.3044511,2,0,0,0,2023021285wdS:8AM-8PM,,0,05/05/2023
ATLANTIC TARPON,2023021285wdS:8AM-8PM,2023112851596120230228,2023,12,1596120230228005,1,7,5,3,wd,8738020201,0,2,0,0,0,2,0,0,0,0,8,02,1024.3044511,3,1024.3044511,2,0,0,0,2023021285wdS:8AM-8PM,,0,05/05/2023
,2023011285weS:8AM-8PM,2023112851596220230106,2023,12,1596220230106011,1,7,5,3,we,,0,0,0,0,0,0,0,0,0,0,8,01,381.57724946,3,381.57724946,0,0,0,0,2023011285weS:8AM-8PM,,0,05/05/2023
LEMON SHARK,2023011285weS:8AM-8PM,2023112851596220230106,2023,12,1596220230106012,1,7,5,3,we,8708020801,0,1,0,0,0,1,0,0,0,0,8,01,381.57724946,3,381.57724946,1,0,0,0,2023011285weS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023011285weS:8AM-8PM,2023112851596220230106,2023,12,1596220230106012,1,7,5,3,we,8835360102,0,1,0,0,0,1,0,0,0,0,8,01,381.57724946,3,381.57724946,1,0,0,0,2023011285weS:8AM-8PM,,0,05/05/2023
BONNETHEAD,2023011285weS:8AM-8PM,2023112851596220230116,2023,12,1596220230116010,1,7,5,3,we,8708030101,0,1,0,0,0,1,0,0,0,0,8,01,112.88664046,3,112.88664046,1,0,0,0,2023011285weS:8AM-8PM,,0,05/05/2023
GOLIATH GROUPER,2023011285weS:8AM-8PM,2023112851596220230116,2023,12,1596220230116010,1,7,5,3,we,8835020401,0,1,0,0,0,1,0,0,0,0,8,01,112.88664046,3,112.88664046,1,0,0,0,2023011285weS:8AM-8PM,,0,05/05/2023
RED GROUPER,2023011285weS:8AM-8PM,2023112851596220230116,2023,12,1596220230116010,1,7,5,3,we,8835020408,0,2,0,0,0,2,0,0,0,0,8,01,112.88664046,3,112.88664046,2,0,0,0,2023011285weS:8AM-8PM,,0,05/05/2023
BLACK GROUPER,2023011285weS:8AM-8PM,2023112851596220230116,2023,12,1596220230116010,1,7,5,3,we,8835020502,0,1,0,0,0,1,0,0,0,0,8,01,112.88664046,3,112.88664046,1,0,0,0,2023011285weS:8AM-8PM,,0,05/05/2023
CREVALLE JACK,2023011285weS:8AM-8PM,2023112851596220230116,2023,12,1596220230116010,1,7,5,3,we,8835280303,0,5,0,0,0,5,0,0,0,0,8,01,112.88664046,3,112.88664046,5,0,0,0,2023011285weS:8AM-8PM,,0,05/05/2023
LEATHERJACK,2023011285weS:8AM-8PM,2023112851596220230116,2023,12,1596220230116010,1,7,5,3,we,8835280501,0,5,0,0,0,5,0,0,0,0,8,01,112.88664046,3,112.88664046,5,0,0,0,2023011285weS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023011285weS:8AM-8PM,2023112851596220230116,2023,12,1596220230116010,1,7,5,3,we,8835360102,6.0046757179,0,0,6,0,0,1878.2625646,3.3866371049,0,0,8,01,112.88664046,3,112.88664046,6.0046757179,3.3866371049,1878.2625646,6.0046757179,2023011285weS:8AM-8PM,,0,05/05/2023
YELLOWTAIL SNAPPER,2023011285weS:8AM-8PM,2023112851596220230116,2023,12,1596220230116010,1,7,5,3,we,8835360401,6.0046757179,5,0,6,0,5,1563.6175569,1.681309201,0,0,8,01,112.88664046,3,112.88664046,11.004675718,1.681309201,1563.6175569,6.0046757179,2023011285weS:8AM-8PM,,0,05/05/2023
WHITE GRUNT,2023011285weS:8AM-8PM,2023112851596220230116,2023,12,1596220230116010,1,7,5,3,we,8835400102,0,0,1,0,1,0,0,0,192,0.16,8,01,112.88664046,3,112.88664046,1,0.16,192,1,2023011285weS:8AM-8PM,,0,05/05/2023
CERO,2023011285weS:8AM-8PM,2023112851596220230116,2023,12,1596220230116010,1,7,5,3,we,8850030503,5.0038964316,0,0,5,0,0,2695.0986181,7.02547059,0,0,8,01,112.88664046,3,112.88664046,5.0038964316,7.02547059,2695.0986181,5.0038964316,2023011285weS:8AM-8PM,,0,05/05/2023
PUFFER FAMILY,2023011285weS:8AM-8PM,2023112851596220230116,2023,12,1596220230116010,1,7,5,3,we,8861010000,0,1,0,0,0,1,0,0,0,0,8,01,112.88664046,3,112.88664046,1,0,0,0,2023011285weS:8AM-8PM,,0,05/05/2023
RED GROUPER,2023011285weS:8AM-8PM,2023112851596220230116,2023,12,1596220230116011,1,7,5,3,we,8835020408,0,3,0,0,0,3,0,0,0,0,8,01,112.88664046,3,112.88664046,3,0,0,0,2023011285weS:8AM-8PM,,0,05/05/2023
CREVALLE JACK,2023011285weS:8AM-8PM,2023112851596220230116,2023,12,1596220230116011,1,7,5,3,we,8835280303,0,5,0,0,0,5,0,0,0,0,8,01,112.88664046,3,112.88664046,5,0,0,0,2023011285weS:8AM-8PM,,0,05/05/2023
LEATHERJACK,2023011285weS:8AM-8PM,2023112851596220230116,2023,12,1596220230116011,1,7,5,3,we,8835280501,0,5,0,0,0,5,0,0,0,0,8,01,112.88664046,3,112.88664046,5,0,0,0,2023011285weS:8AM-8PM,,0,05/05/2023
MUTTON SNAPPER,2023011285weS:8AM-8PM,2023112851596220230116,2023,12,1596220230116011,1,7,5,3,we,8835360103,0,2,0,0,0,2,0,0,0,0,8,01,112.88664046,3,112.88664046,2,0,0,0,2023011285weS:8AM-8PM,,0,05/05/2023
YELLOWTAIL SNAPPER,2023011285weS:8AM-8PM,2023112851596220230116,2023,12,1596220230116011,1,7,5,3,we,8835360401,0,10,0,0,0,10,0,0,0,0,8,01,112.88664046,3,112.88664046,10,0,0,0,2023011285weS:8AM-8PM,,0,05/05/2023
WHITE GRUNT,2023011285weS:8AM-8PM,2023112851596220230116,2023,12,1596220230116011,1,7,5,3,we,8835400102,0,2,0,0,0,2,0,0,0,0,8,01,112.88664046,3,112.88664046,2,0,0,0,2023011285weS:8AM-8PM,,0,05/05/2023
COMMON SNOOK,2023021225weS:8AM-8PM,2023112251596720230225,2023,12,1596720230225004,1,7,5,3,we,8835010105,0,3,0,0,0,3,0,0,0,0,2,02,130.04702227,2,130.04702227,3,0,0,0,2023021225weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023021225weS:8AM-8PM,2023112251596720230225,2023,12,1596720230225004,1,7,5,3,we,8835440102,6.0046757179,8,0,6,0,8,2557.9918558,4.4034288598,0,0,2,02,130.04702227,2,130.04702227,14.004675718,4.4034288598,2557.9918558,6.0046757179,2023021225weS:8AM-8PM,,0,05/05/2023
,2023021225weS:8AM-8PM,2023112251596720230225,2023,12,1596720230225005,1,7,5,3,we,,0,0,0,0,0,0,0,0,0,0,2,02,130.04702227,2,130.04702227,0,0,0,0,2023021225weS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023021225weS:8AM-8PM,2023112251596720230225,2023,12,1596720230225006,1,7,5,3,we,8835360102,3.002337859,0,0,3,0,0,833.6491455,1.1609039721,0,0,2,02,130.04702227,2,130.04702227,3.002337859,1.1609039721,833.6491455,3.002337859,2023021225weS:8AM-8PM,,0,05/05/2023
WHITE GRUNT,2023021225weS:8AM-8PM,2023112251596720230225,2023,12,1596720230225006,1,7,5,3,we,8835400102,16.012468581,0,0,16,0,0,3948.6747521,5.0279151345,0,0,2,02,130.04702227,2,130.04702227,16.012468581,5.0279151345,3948.6747521,16.012468581,2023021225weS:8AM-8PM,,0,05/05/2023
,2023021225weS:8AM-8PM,2023112251596720230225,2023,12,1596720230225007,1,7,5,3,we,,0,0,0,0,0,0,0,0,0,0,2,02,130.04702227,2,130.04702227,0,0,0,0,2023021225weS:8AM-8PM,,0,05/05/2023
,2023021225weS:8AM-8PM,2023112251596720230225,2023,12,1596720230225008,1,7,5,3,we,,0,0,0,0,0,0,0,0,0,0,2,02,130.04702227,2,130.04702227,0,0,0,0,2023021225weS:8AM-8PM,,0,05/05/2023
,2023021225weS:8AM-8PM,2023112251596720230225,2023,12,1596720230225009,1,7,5,3,we,,0,0,0,0,0,0,0,0,0,0,2,02,130.04702227,2,130.04702227,0,0,0,0,2023021225weS:8AM-8PM,,0,05/05/2023
COMMON SNOOK,2023021225weS:8AM-8PM,2023112251596720230225,2023,12,1596720230225017,1,7,5,3,we,8835010105,0,2,0,0,0,2,0,0,0,0,2,02,149.91533591,2,149.91533591,2,0,0,0,2023021225weS:8AM-8PM,,0,05/05/2023
SPOTTED SEATROUT,2023021225weS:8AM-8PM,2023112251596720230225,2023,12,1596720230225017,1,7,5,3,we,8835440102,1.1059616705,0,0,3,0,0,481.09332666,0.8921424142,0,0,2,02,149.91533591,2,149.91533591,1.1059616705,0.8921424142,481.09332666,1.1059616705,2023021225weS:8AM-8PM,,0,05/05/2023
RED DRUM,2023021225weS:8AM-8PM,2023112251596720230225,2023,12,1596720230225017,1,7,5,3,we,8835440901,0,2,0,0,0,2,0,0,0,0,2,02,149.91533591,2,149.91533591,2,0,0,0,2023021225weS:8AM-8PM,,0,05/05/2023
RED GROUPER,2023021245wdS:8AM-8PM,2023112451529520230223,2023,12,1529520230223007,1,7,5,4,wd,8835020408,0,2,0,0,0,2,0,0,0,0,4,02,347.42271277,2,347.42271277,2,0,0,0,2023021245wdS:8AM-8PM,,0,05/05/2023
LANE SNAPPER,2023021245wdS:8AM-8PM,2023112451529520230223,2023,12,1529520230223007,1,7,5,4,wd,8835360112,21.002480846,1,0,21,0,1,5343.6311982,5.6606686471,0,0,4,02,347.42271277,2,347.42271277,22.002480846,5.6606686471,5343.6311982,21.002480846,2023021245wdS:8AM-8PM,,0,05/05/2023
WHITE GRUNT,2023021245wdS:8AM-8PM,2023112451529520230223,2023,12,1529520230223007,1,7,5,4,wd,8835400102,11.001299491,0,0,11,0,0,2998.9542412,4.6645509841,0,0,4,02,347.42271277,2,347.42271277,11.001299491,4.6645509841,2998.9542412,11.001299491,2023021245wdS:8AM-8PM,,0,05/05/2023
LITTLEHEAD PORGY,2023021245wdS:8AM-8PM,2023112451529520230223,2023,12,1529520230223007,1,7,5,4,wd,8835430508,1.0001181355,0,0,1,0,0,214.025281,0.2200259898,0,0,4,02,347.42271277,2,347.42271277,1.0001181355,0.2200259898,214.025281,1.0001181355,2023021245wdS:8AM-8PM,,0,05/05/2023
LANE SNAPPER,2023021245wdS:8AM-8PM,2023112451529520230223,2023,12,1529520230223008,1,7,5,4,wd,8835360112,0,2,0,0,0,2,0,0,0,0,4,02,347.42271277,2,347.42271277,2,0,0,0,2023021245wdS:8AM-8PM,,0,05/05/2023
RED GROUPER,2023021245wdS:8AM-8PM,2023112451529520230223,2023,12,1529520230223009,1,7,5,4,wd,8835020408,0,1,0,0,0,1,0,0,0,0,4,02,347.42271277,2,347.42271277,1,0,0,0,2023021245wdS:8AM-8PM,,0,05/05/2023
RED GROUPER,2023021245wdS:8AM-8PM,2023112451529520230223,2023,12,1529520230223010,1,7,5,4,wd,8835020408,0,1,0,0,0,1,0,0,0,0,4,02,347.42271277,2,347.42271277,1,0,0,0,2023021245wdS:8AM-8PM,,0,05/05/2023
CREVALLE JACK,2023021245wdS:8AM-8PM,2023112451529520230223,2023,12,1529520230223010,1,7,5,4,wd,8835280303,0,2,0,0,0,2,0,0,0,0,4,02,347.42271277,2,347.42271277,2,0,0,0,2023021245wdS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023021225wdS:8AM-8PM,2023112251574320230216,2023,12,1574320230216001,1,7,5,4,wd,8835360102,10.001181355,12,0,10,0,12,3966.1827775,10.001181355,0,0,2,02,954.46271142,2,954.46271142,22.001181355,10.001181355,3966.1827775,10.001181355,2023021225wdS:8AM-8PM,,0,05/05/2023
SHEEPSHEAD,2023021225wdS:8AM-8PM,2023112251574320230216,2023,12,1574320230216001,1,7,5,4,wd,8835430301,16.001890169,0,0,16,0,0,6423.1587136,23.512110621,0,0,2,02,954.46271142,2,954.46271142,16.001890169,23.512110621,6423.1587136,16.001890169,2023021225wdS:8AM-8PM,,0,05/05/2023
HOGFISH,2023021225wdS:8AM-8PM,2023112251574320230216,2023,12,1574320230216001,1,7,5,4,wd,8839010901,1.0001181355,0,0,1,0,0,364.04300133,0.7800921457,0,0,2,02,954.46271142,2,954.46271142,1.0001181355,0.7800921457,364.04300133,1.0001181355,2023021225wdS:8AM-8PM,,0,05/05/2023
SPANISH MACKEREL,2023021225wdS:8AM-8PM,2023112251574320230216,2023,12,1574320230216001,1,7,5,4,wd,8850030502,1.0001181355,0,0,1,0,0,545.06438387,1.4001653897,0,0,2,02,954.46271142,2,954.46271142,1.0001181355,1.4001653897,545.06438387,1.0001181355,2023021225wdS:8AM-8PM,,0,05/05/2023
GRAY TRIGGERFISH,2023021225wdS:8AM-8PM,2023112251574320230216,2023,12,1574320230216001,1,7,5,4,wd,8860020201,0,3,0,0,0,3,0,0,0,0,2,02,954.46271142,2,954.46271142,3,0,0,0,2023021225wdS:8AM-8PM,,0,05/05/2023
GRAY SNAPPER,2023021225wdS:8AM-8PM,2023112251574320230216,2023,12,1574320230216002,1,7,5,4,wd,8835360102,0,10,0,0,0,10,0,0,0,0,2,02,954.46271142,2,954.46271142,10,0,0,0,2023021225wdS:8AM-8PM,,0,05/05/2023
SHEEPSHEAD,2023021225wdS:8AM-8PM,2023112251574320230216,2023,12,1574320230216002,1,7,5,4,wd,8835430301,0,3,0,0,0,3,0,0,0,0,2,02,954.46271142,2,954.46271142,3,0,0,0,2023021225wdS:8AM-8PM,,0,05/05/2023
YELLOW JACK,2023011285weS:8AM-8PM,2023112851586720230127,2023,12,1586720230127001,1,7,5,4,we,8835280301,1.0007792863,0,0,1,0,0,427.33275526,1.5011689295,0,0,8,01,318.99984354,3,318.99984354,1.0007792863,1.5011689295,427.33275526,1.0007792863,2023011285weS:8AM-8PM,,0,05/05/2023
YELLOWTAIL SNAPPER,2023011285weS:8AM-8PM,2023112851586720230127,2023,12,1586720230127001,1,7,5,4,we,8835360401,10.007792863,10,0,10,0,10,3146.4500762,5.7644886892,0,0,8,01,318.99984354,3,318.99984354,20.007792863,5.7644886892,3146.4500762,10.007792863,2023011285weS:8AM-8PM,,0,05/05/2023
LITTLE TUNNY,2023011285weS:8AM-8PM,2023112851586720230127,2023,12,1586720230127001,1,7,5,4,we,8850030102,9.0070135769,0,0,9,0,0,3622.6208606,12.321594573,0,0,8,01,318.99984354,3,318.99984354,9.0070135769,12.321594573,3622.6208606,9.0070135769,2023011285weS:8AM-8PM,,0,05/05/2023
KING MACKEREL,2023011285weS:8AM-8PM,2023112851586720230127,2023,12,1586720230127001,1,7,5,4,we,8850030501,1.0007792863,0,0,1,0,0,704.54861757,2.7221196588,0,0,8,01,318.99984354,3,318.99984354,1.0007792863,2.7221196588,704.54861757,1.0007792863,2023011285weS:8AM-8PM,,0,05/05/2023
CERO,2023011285weS:8AM-8PM,2023112851586720230127,2023,12,1586720230127001,1,7,5,4,we,8850030503,4.0031171453,0,0,4,0,0,2194.7089749,6.6251588754,0,0,8,01,318.99984354,3,318.99984354,4.0031171453,6.6251588754,2194.7089749,4.0031171453,2023011285weS:8AM-8PM,,0,05/05/2023
YELLOWTAIL SNAPPER,2023011285weS:8AM-8PM,2023112851586720230127,2023,12,1586720230127002,1,7,5,4,we,8835360401,0,3,0,0,0,3,0,0,0,0,8,01,318.99984354,3,318.99984354,3,0,0,0,2023011285weS:8AM-8PM,,0,05/05/2023
,2023011285weS:8AM-8PM,2023112851586720230127,2023,12,1586720230127003,1,7,5,4,we,,0,0,0,0,0,0,0,0,0,0,8,01,318.99984354,3,318.99984354,0,0,0,0,2023011285weS:8AM-8PM,,0,05/05/2023
RED SNAPPER,2023021215wdS:8AM-8PM,2023112151589820230215,2023,12,1589820230215003,1,7,5,4,wd,8835360107,0,3,0,0,0,3,0,0,0,0,1,02,246.53268329,1,246.53268329,3,0,0,0,2023021215wdS:8AM-8PM,,0,05/05/2023
VERMILION SNAPPER,2023021215wdS:8AM-8PM,2023112151589820230215,2023,12,1589820230215003,1,7,5,4,wd,8835360501,63.007442539,0,0,63,0,0,18251.905944,25.563019544,0,0,1,02,246.53268329,1,246.53268329,63.007442539,25.563019544,18251.905944,63.007442539,2023021215wdS:8AM-8PM,,0,05/05/2023
TOMTATE,2023021215wdS:8AM-8PM,2023112151589820230215,2023,12,1589820230215003,1,7,5,4,wd,8835400101,0,2,0,0,0,2,0,0,0,0,1,02,246.53268329,1,246.53268329,2,0,0,0,2023021215wdS:8AM-8PM,,0,05/05/2023
RED PORGY,2023021215wdS:8AM-8PM,2023112151589820230215,2023,12,1589820230215003,1,7,5,4,wd,8835430602,1.0001181355,0,0,1,0,0,272.03213287,0.4000472542,0,0,1,02,246.53268329,1,246.53268329,1.0001181355,0.4000472542,272.03213287,1.0001181355,2023021215wdS:8AM-8PM,,0,05/05/2023
LITTLE TUNNY,2023021215wdS:8AM-8PM,2023112151589820230215,2023,12,1589820230215003,1,7,5,4,wd,8850030102,1.0001181355,0,0,1,0,0,520.06143048,2.1802575355,0,0,1,02,246.53268329,1,246.53268329,1.0001181355,2.1802575355,520.06143048,1.0001181355,2023021215wdS:8AM-8PM,,0,05/05/2023
GRAY TRIGGERFISH,2023021215wdS:8AM-8PM,2023112151589820230215,2023,12,1589820230215003,1,7,5,4,wd,8860020201,0,8,0,0,0,8,0,0,0,0,1,02,246.53268329,1,246.53268329,8,0,0,0,2023021215wdS:8AM-8PM,,0,05/05/2023
RED SNAPPER,2023021215wdS:8AM-8PM,2023112151589820230215,2023,12,1589820230215004,1,7,5,4,wd,8835360107,0,3,0,0,0,3,0,0,0,0,1,02,246.53268329,1,246.53268329,3,0,0,0,2023021215wdS:8AM-8PM,,0,05/05/2023
GRAY TRIGGERFISH,2023021215wdS:8AM-8PM,2023112151589820230215,2023,12,1589820230215004,1,7,5,4,wd,8860020201,0,10,0,0,0,10,0,0,0,0,1,02,246.53268329,1,246.53268329,10,0,0,0,2023021215wdS:8AM-8PM,,0,05/05/2023
RED SNAPPER,2023021215wdS:8AM-8PM,2023112151589820230215,2023,12,1589820230215005,1,7,5,4,wd,8835360107,0,3,0,0,0,3,0,0,0,0,1,02,246.53268329,1,246.53268329,3,0,0,0,2023021215wdS:8AM-8PM,,0,05/05/2023
VERMILION SNAPPER,2023021215wdS:8AM-8PM,2023112151589820230215,2023,12,1589820230215005,1,7,5,4,wd,8835360501,0,10,0,0,0,10,0,0,0,0,1,02,246.53268329,1,246.53268329,10,0,0,0,2023021215wdS:8AM-8PM,,0,05/05/2023
GRAY TRIGGERFISH,2023021215wdS:8AM-8PM,2023112151589820230215,2023,12,1589820230215005,1,7,5,4,wd,8860020201,0,11,0,0,0,11,0,0,0,0,1,02,246.53268329,1,246.53268329,11,0,0,0,2023021215wdS:8AM-8PM,,0,05/05/2023
SEA BASS GENUS,2023021215wdS:8AM-8PM,2023112151589820230215,2023,12,1589820230215006,1,7,5,4,wd,8835020300,0,2,0,0,0,2,0,0,0,0,1,02,246.53268329,1,246.53268329,2,0,0,0,2023021215wdS:8AM-8PM,,0,05/05/2023
SAND PERCH,2023021215wdS:8AM-8PM,2023112151589820230215,2023,12,1589820230215006,1,7,5,4,wd,8835021002,0,2,0,0,0,2,0,0,0,0,1,02,246.53268329,1,246.53268329,2,0,0,0,2023021215wdS:8AM-8PM,,0,05/05/2023
RED SNAPPER,2023021215wdS:8AM-8PM,2023112151589820230215,2023,12,1589820230215006,1,7,5,4,wd,8835360107,0,6,0,0,0,6,0,0,0,0,1,02,246.53268329,1,246.53268329,6,0,0,0,2023021215wdS:8AM-8PM,,0,05/05/2023
GRAY TRIGGERFISH,2023021215wdS:8AM-8PM,2023112151589820230215,2023,12,1589820230215006,1,7,5,4,wd,8860020201,0,6,0,0,0,6,0,0,0,0,1,02,246.53268329,1,246.53268329,6,0,0,0,2023021215wdS:8AM-8PM,,0,05/05/2023
GRAY TRIGGERFISH,2023021215wdS:8AM-8PM,2023112151589820230215,2023,12,1589820230215007,1,7,5,4,wd,8860020201,0,12,0,0,0,12,0,0,0,0,1,02,246.53268329,1,246.53268329,12,0,0,0,2023021215wdS:8AM-8PM,,0,05/05/2023
GRAY TRIGGERFISH,2023021215wdS:8AM-8PM,2023112151589820230215,2023,12,1589820230215008,1,7,5,4,wd,8860020201,0,4,0,0,0,4,0,0,0,0,1,02,246.53268329,1,246.53268329,4,0,0,0,2023021215wdS:8AM-8PM,,0,05/05/2023
RED GROUPER,2023011235wdS:8AM-8PM,2023112351591520230109,2023,12,1591520230109001,1,7,5,4,wd,8835020408,0,2,0,0,0,2,0,0,0,0,3,01,317.98004719,2,317.98004719,2,0,0,0,2023011235wdS:8AM-8PM,,0,05/05/2023
SCAMP,2023011235wdS:8AM-8PM,2023112351591520230109,2023,12,1591520230109001,1,7,5,4,wd,8835020505,0,1,0,0,0,1,0,0,0,0,3,01,317.98004719,2,317.98004719,1,0,0,0,2023011235wdS:8AM-8PM,,0,05/05/2023
WHITE GRUNT,2023011235wdS:8AM-8PM,2023112351591520230109,2023,12,1591520230109001,1,7,5,4,wd,8835400102,41.004843557,5,0,41,0,5,10214.522345,13.55317987,0,0,3,01,317.98004719,2,317.98004719,46.004843557,13.55317987,10214.522345,41.004843557,2023011235wdS:8AM-8PM,,0,05/05/2023
HOGFISH,2023011235wdS:8AM-8PM,2023112351591520230109,2023,12,1591520230109001,1,7,5,4,wd,8839010901,4.0004725421,3,0,4,0,3,1484.1753131,3.7004371015,0,0,3,01,317.98004719,2,317.98004719,7.0004725421,3.7004371015,1484.1753131,4.0004725421,2023011235wdS:8AM-8PM,,0,05/05/2023
RED GROUPER,2023011235wdS:8AM-8PM,2023112351591520230109,2023,12,1591520230109002,1,7,5,4,wd,8835020408,0,2,0,0,0,2,0,0,0,0,3,01,317.98004719,2,317.98004719,2,0,0,0,2023011235wdS:8AM-8PM,,0,05/05/2023
WHITE GRUNT,2023011235wdS:8AM-8PM,2023112351591520230109,2023,12,1591520230109002,1,7,5,4,wd,8835400102,0,5,0,0,0,5,0,0,0,0,3,01,317.98004719,2,317.98004719,5,0,0,0,2023011235wdS:8AM-8PM,,0,05/05/2023
HOGFISH,2023011235wdS:8AM-8PM,2023112351591520230109,2023,12,1591520230109002,1,7,5,4,wd,8839010901,0,3,0,0,0,3,0,0,0,0,3,01,317.98004719,2,317.98004719,3,0,0,0,2023011235wdS:8AM-8PM,,0,05/05/2023
RED GROUPER,2023011235wdS:8AM-8PM,2023112351591520230109,2023,12,1591520230109003,1,7,5,4,wd,8835020408,0,1,0,0,0,1,0,0,0,0,3,01,317.98004719,2,317.98004719,1,0,0,0,2023011235wdS:8AM-8PM,,0,05/05/2023
WHITE GRUNT,2023011235wdS:8AM-8PM,2023112351591520230109,2023,12,1591520230109003,1,7,5,4,wd,8835400102,0,5,0,0,0,5,0,0,0,0,3,01,317.98004719,2,317.98004719,5,0,0,0,2023011235wdS:8AM-8PM,,0,05/05/2023
HOGFISH,2023011235wdS:8AM-8PM,2023112351591520230109,2023,12,1591520230109003,1,7,5,4,wd,8839010901,0,3,0,0,0,3,0,0,0,0,3,01,317.98004719,2,317.98004719,3,0,0,0,2023011235wdS:8AM-8PM,,0,05/05/2023
RED GROUPER,2023011235wdS:8AM-8PM,2023112351591520230109,2023,12,1591520230109004,1,7,5,4,wd,8835020408,0,1,0,0,0,1,0,0,0,0,3,01,317.98004719,2,317.98004719,1,0,0,0,2023011235wdS:8AM-8PM,,0,05/05/2023
WHITE GRUNT,2023011235wdS:8AM-8PM,2023112351591520230109,2023,12,1591520230109004,1,7,5,4,wd,8835400102,0,5,0,0,0,5,0,0,0,0,3,01,317.98004719,2,317.98004719,5,0,0,0,2023011235wdS:8AM-8PM,,0,05/05/2023
HOGFISH,2023011235wdS:8AM-8PM,2023112351591520230109,2023,12,1591520230109004,1,7,5,4,wd,8839010901,0,3,0,0,0,3,0,0,0,0,3,01,317.98004719,2,317.98004719,3,0,0,0,2023011235wdS:8AM-8PM,,0,05/05/2023
RED GROUPER,2023011235wdS:8AM-8PM,2023112351591520230109,2023,12,1591520230109005,1,7,5,4,wd,8835020408,0,1,0,0,0,1,0,0,0,0,3,01,317.98004719,2,317.98004719,1,0,0,0,2023011235wdS:8AM-8PM,,0,05/05/2023
WHITE GRUNT,2023011235wdS:8AM-8PM,2023112351591520230109,2023,12,1591520230109005,1,7,5,4,wd,8835400102,0,5,0,0,0,5,0,0,0,0,3,01,317.98004719,2,317.98004719,5,0,0,0,2023011235wdS:8AM-8PM,,0,05/05/2023
HOGFISH,2023011235wdS:8AM-8PM,2023112351591520230109,2023,12,1591520230109005,1,7,5,4,wd,8839010901,0,3,0,0,0,3,0,0,0,0,3,01,317.98004719,2,317.98004719,3,0,0,0,2023011235wdS:8AM-8PM,,0,05/05/2023
