prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,MODE_ASG,NUM_TYP9,ASG_CODE,month,kod,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,date_published
,,200366138311wd,160532003112051171,,3,5,0,2,1,51,51,Y,0,0,,2,1605320031120001,171,1,3,0,0,0,0,,,6,13,13,6,1,6,2003,5,0,1605320031120,11,wd,,1605320031120001,,,,8,1,,CHATHAM,20040317,8,8,1,0,,,,,1,,8,1500,31408,4802.639968,200366138311wd,,0,1605320031120001,05/04/2021
,,200366138311wd,160532003112051171,,3,5,0,2,1,51,51,Y,1,2,,2,1605320031120002,171,1,3,0,0,0,0,,,6,13,13,6,1,6,2003,5,0,1605320031120,11,wd,,1605320031120002,,,,8,1,,CHATHAM,20040317,8,8,1,0,,,,,1,,8,1505,31408,4802.639968,200366138311wd,,0,1605320031120002,05/04/2021
,,200366138311wd,160532003112051171,,3,5,0,2,1,51,51,Y,0,0,,2,1605320031120003,171,1,3,0,0,0,0,,,6,13,13,6,1,6,2003,5,0,1605320031120,11,wd,,1605320031120003,,,,8,1,,CHATHAM,20040317,8,8,1,0,,,,,1,,8,1510,31408,4802.639968,200366138311wd,,0,1605320031120003,05/04/2021
,,200366138311wd,160532003112051171,,3,5,0,2,1,51,51,Y,0,3,,2,1605320031120004,171,1,3,0,0,0,0,,,6,13,13,6,1,6,2003,5,0,1605320031120,11,wd,,1605320031120004,,,,8,1,,CHATHAM,20040317,8,8,1,0,,,,,1,,8,1520,31408,4802.639968,200366138311wd,,0,1605320031120004,05/04/2021
,SOUTHERN KINGFISH,200366138311wd,160532003112517985,0,3,5,0,2,1,179,179,Y,30,70,,3.5,1605320031125001,85,1,3,2,0,0,0,,,6,13,13,6,1,6,2003,3,0,1605320031125,11,wd,,1605320031125001,1,,,8,1,,LIBERTY,20040317,8,8,1,0,,,8835440601,,1,,8,1415,31313,7813.2965789,200366138311wd,,0,1605320031125001,05/04/2021
,,200366138311wd,160532003112512716,,3,5,0,2,1,127,305,Y,15,40,,1.5,1605320031125002,16,3,3,0,0,0,0,,,6,13,13,6,1,6,2003,3,0,1605320031125,11,wd,,1605320031125002,,,,8,1,,WAYNE,20040317,8,8,1,3,,,,,1,,8,1630,31545,4802.639968,200366138311wd,,0,1605320031125002,05/04/2021
,,200366138311wd,160532003112512716,,3,5,0,2,1,127,305,Y,2,6,,1.5,1605320031125003,16,3,3,0,0,0,0,,,6,13,13,6,1,6,2003,3,0,1605320031125,11,wd,,1605320031125003,,,,8,1,,WAYNE,20040317,8,8,1,3,,,,,1,,8,1632,31545,4802.639968,200366138311wd,,0,1605320031125003,05/04/2021
,,200366138311wd,2604920031124127154,,3,5,0,2,1,127,127,Y,2,40,,1.5,2604920031124002,154,3,3,0,0,0,0,,,6,13,13,6,1,6,2003,1,0,2604920031124,11,wd,,2604920031124002,,,,8,2,,GLYNN,20040317,8,8,1,3,,,,,1,,8,1426,31525,4802.639968,200366138311wd,,0,2604920031124002,05/04/2021
,,200366138311wd,2604920031124127154,,3,5,0,2,1,127,127,Y,6,40,,1.5,2604920031124003,154,3,3,0,0,0,0,,,6,13,13,6,1,6,2003,1,0,2604920031124,11,wd,,2604920031124003,,,,8,2,,GLYNN,20040317,8,8,1,3,,,,,1,,8,1429,31525,4802.639968,200366138311wd,,0,2604920031124003,05/04/2021
,,200366138312wd,2605020031216127154,0,3,5,0,2,1,127,179,Y,15,60,,5,2605020031216001,154,3,3,1,0,0,0,,,6,13,13,6,2,6,2003,1,0,2605020031216,12,wd,,2605020031216001,1,,,8,2,,LIBERTY,20040317,8,8,1,3,,,,,1,,8,1630,31320,4802.639968,200366138312wd,,0,2605020031216001,05/04/2021
,,200366138312wd,2605020031216127154,0,3,5,0,1,1,127,179,Y,10,30,,5,2605020031216002,154,3,3,0,1,0,0,,,6,13,13,6,1,6,2003,1,0,2605020031216,12,wd,,2605020031216002,1,1,0,8,2,,LIBERTY,20040317,8,1,1,3,,,,,1,,8,1632,31320,4802.639968,200366138312wd,,0,2605020031216002,05/04/2021
,BLACK SEA BASS,200366138511we,160472003111551178,0,1,2,6,1,5,51,90,O,0,0,1,4,1604720031115003,178,7,5,2,24,0,0,1,5,0,13,2,6,1,6,2003,5,0,1604720031115,11,we,,1604720031115003,1,56,0,8,1,,,20040317,2,2,1,7,,,8835020301,,1,,2,1510,99709,35.000761101,200366138511we,,0,1604720031115003,05/04/2021
,BLACK SEA BASS,200366138511we,160472003111551178,0,1,2,6,3,0,51,51,Y,10,50,2,4,1604720031115004,178,7,5,3,0,1,1,1,5,6,13,13,6,1,6,2003,5,0,1604720031115,11,we,,1604720031115003,1,,,8,1,,CHATHAM,20040317,2,8,1,7,,,8835020301,,1,,8,1512,31405,12.709725617,200366138511we,,0,1604720031115003,05/04/2021
,BLACK SEA BASS,200366138511we,160472003111551178,0,1,2,6,3,0,51,90,O,0,0,2,4,1604720031115005,178,7,5,2,0,1,1,1,5,0,13,2,6,1,6,2003,5,0,1604720031115,11,we,,1604720031115003,1,,,8,1,,,20040317,2,8,1,7,,,8835020301,,1,,8,1514,99709,35.000761101,200366138511we,,0,1604720031115003,05/04/2021
,BLACK SEA BASS,200366138511we,160472003111551178,0,1,2,6,3,0,51,103,Y,1,5,2,4,1604720031115006,178,7,5,3,0,1,1,1,5,6,13,13,6,1,6,2003,5,0,1604720031115,11,we,,1604720031115003,1,,,8,1,,EFFINGHAM,20040317,2,8,1,7,,,8835020301,,1,,8,1516,31312,12.709725617,200366138511we,,0,1604720031115003,05/04/2021
SNAPPER FAMILY,UNIDENTIFIED GROUPER,200366138511we,160472003111551178,0,1,2,10,1,3,51,51,Y,5,20,1,6,1604720031115007,178,7,5,3,17,0,0,1,3,6,13,13,6,1,6,2003,5,0,1604720031115,11,we,,1604720031115007,1,,,8,1,,CHATHAM,20040317,2,2,1,7,,,8835025000,8835360000,1,,2,1700,31410,12.709725617,200366138511we,,0,1604720031115007,05/04/2021
SNAPPER FAMILY,UNIDENTIFIED GROUPER,200366138511we,160472003111551178,0,1,2,10,3,0,51,51,Y,5,20,2,6,1604720031115008,178,7,5,2,0,1,1,1,3,6,13,13,6,1,6,2003,5,0,1604720031115,11,we,,1604720031115007,1,,,8,2,,CHATHAM,20040317,2,8,1,7,,,8835025000,8835360000,1,,8,1702,31410,12.709725617,200366138511we,,0,1604720031115007,05/04/2021
SNAPPER FAMILY,UNIDENTIFIED GROUPER,200366138511we,160472003111551178,0,1,2,10,3,0,51,79,O,3,10,2,6,1604720031115009,178,7,5,2,0,1,1,1,3,6,13,45,6,1,6,2003,5,0,1604720031115,11,we,,1604720031115007,1,,,8,2,,,20040317,2,8,1,7,,,8835025000,8835360000,1,,8,1704,29209,35.000761101,200366138511we,,0,1604720031115007,05/04/2021
UNIDENTIFIED GROUPER,RED SNAPPER,200366138511we,160472003111551178,0,1,2,10,1,5,51,103,Y,0,0,1,6,1604720031115010,178,7,5,3,38,0,0,1,5,6,13,13,6,1,6,2003,5,0,1604720031115,11,we,,1604720031115010,1,4,0,8,2,,EFFINGHAM,20040317,2,2,1,7,,,8835360107,8835025000,1,,2,1715,31326,12.709725617,200366138511we,,0,1604720031115010,05/04/2021
UNIDENTIFIED GROUPER,RED SNAPPER,200366138511we,160472003111551178,0,1,2,10,3,0,51,299,N,0,0,2,6,1604720031115011,178,7,5,3,0,1,1,1,5,6,13,13,6,1,6,2003,5,0,1604720031115,11,we,,1604720031115010,1,,,8,2,,,20040317,2,8,1,7,,,8835360107,8835025000,1,,8,1717,31501,13.926937,200366138511we,,0,1604720031115010,05/04/2021
UNIDENTIFIED GROUPER,RED SNAPPER,200366138511we,160472003111551178,0,1,2,10,3,0,51,103,Y,0,0,2,6,1604720031115012,178,7,5,3,0,1,1,1,5,6,13,13,6,1,6,2003,5,0,1604720031115,11,we,,1604720031115010,1,,,8,1,,EFFINGHAM,20040317,2,8,1,7,,,8835360107,8835025000,1,,8,1719,31326,12.709725617,200366138511we,,0,1604720031115010,05/04/2021
UNIDENTIFIED GROUPER,RED SNAPPER,200366138511we,160472003111551178,0,1,2,10,3,0,51,299,N,0,0,2,6,1604720031115013,178,7,5,4,0,1,1,1,5,6,13,13,6,1,6,2003,5,0,1604720031115,11,we,,1604720031115010,1,,,8,1,,,20040317,2,8,1,7,,,8835360107,8835025000,1,,8,1721,31501,13.926937,200366138511we,,0,1604720031115010,05/04/2021
UNIDENTIFIED GROUPER,RED SNAPPER,200366138511we,160472003111551178,0,1,2,10,3,0,51,299,N,0,0,2,6,1604720031115014,178,7,5,4,0,1,1,1,5,6,13,13,6,1,6,2003,5,0,1604720031115,11,we,,1604720031115010,1,,,8,2,,,20040317,2,8,1,7,,,8835360107,8835025000,1,,8,1723,31501,13.926937,200366138511we,,0,1604720031115010,05/04/2021
,BLACK SEA BASS,200366138511we,160522003112251178,0,1,2,6,1,1,51,113,N,0,4,1,4,1605220031122001,178,7,5,2,10,0,0,1,3,6,13,13,6,1,6,2003,5,0,1605220031122,11,we,,1605220031122001,1,10,0,8,2,,,20040317,2,2,1,7,,,8835020301,,1,,1,1250,30269,13.926937,200366138511we,,0,1605220031122001,05/04/2021
,BLACK SEA BASS,200366138511we,160522003112251178,0,1,2,6,1,1,51,113,N,0,10,2,4,1605220031122002,178,7,5,2,11,0,1,1,3,6,13,13,6,1,6,2003,5,0,1605220031122,11,we,,1605220031122001,1,10,0,8,2,,,20040317,2,2,1,7,,,8835020301,,1,,1,1254,30269,13.926937,200366138511we,,0,1605220031122002,05/04/2021
,BLACK SEA BASS,200366138511we,160522003112251178,0,1,2,6,1,1,51,113,N,0,10,2,4,1605220031122003,178,7,5,2,11,0,1,1,3,6,13,13,6,1,6,2003,5,0,1605220031122,11,we,,1605220031122001,1,10,0,8,2,,,20040317,2,2,1,7,,,8835020301,,1,,1,1258,30269,13.926937,200366138511we,,0,1605220031122003,05/04/2021
GROUPER GENUS (EPINEPHELUS),RED SNAPPER,200366138511we,160522003112251178,0,1,2,10,1,4,51,51,Y,2,8,1,5,1605220031122004,178,7,5,3,6,0,0,1,4,6,13,13,6,1,6,2003,5,0,1605220031122,11,we,,1605220031122004,1,,,8,1,,CHATHAM,20040317,2,2,1,7,,,8835360107,8835020400,1,,2,1700,31410,12.709725617,200366138511we,,0,1605220031122004,05/04/2021
GROUPER GENUS (EPINEPHELUS),RED SNAPPER,200366138511we,160522003112251178,0,1,2,10,3,0,51,121,N,2,3,2,5,1605220031122005,178,7,5,3,0,1,1,1,4,6,13,13,6,1,6,2003,5,0,1605220031122,11,we,,1605220031122004,1,,,8,1,,,20040317,2,8,1,7,,,8835360107,8835020400,1,,8,1704,30075,13.926937,200366138511we,,0,1605220031122004,05/04/2021
GROUPER GENUS (EPINEPHELUS),RED SNAPPER,200366138511we,160522003112251178,0,1,2,10,3,0,51,51,Y,30,100,2,5,1605220031122006,178,7,5,3,0,1,1,1,4,6,13,13,6,1,6,2003,5,0,1605220031122,11,we,,1605220031122004,1,,,8,1,,CHATHAM,20040317,2,8,1,7,,,8835360107,8835020400,1,,8,1708,31419,12.709725617,200366138511we,,0,1605220031122004,05/04/2021
GROUPER GENUS (EPINEPHELUS),RED SNAPPER,200366138511we,160522003112251178,0,1,2,10,3,0,51,117,N,2,3,2,5,1605220031122007,178,7,5,2,0,1,1,1,4,6,13,13,6,1,6,2003,5,0,1605220031122,11,we,,1605220031122004,1,,,8,1,,,20040317,2,8,1,7,,,8835360107,8835020400,1,,8,1712,30040,13.926937,200366138511we,,0,1605220031122004,05/04/2021
,,200366138511we,160472003111551178,0,3,5,6,1,1,51,51,Y,0,0,1,4.5,1604720031115001,178,7,5,2,4,0,0,1,2,6,13,13,6,1,6,2003,5,0,1604720031115,11,we,,1604720031115001,1,4,0,8,1,,CHATHAM,20040317,8,2,1,7,,,,,1,,1,1305,31408,25.736206751,200366138511we,,0,1604720031115001,05/04/2021
,,200366138511we,160472003111551178,0,3,5,6,1,1,51,51,Y,0,0,2,4.5,1604720031115002,178,7,5,1,14,0,1,1,2,6,13,13,6,1,6,2003,5,0,1604720031115,11,we,,1604720031115001,1,10,0,8,1,,CHATHAM,20040317,8,2,1,7,,,,,1,,1,1307,31408,25.736206751,200366138511we,,0,1604720031115002,05/04/2021
,,200366138511we,160492003110112724,0,3,5,4.5,1,2,127,139,N,1,3,1,3,1604920031101001,24,7,5,3,4,0,0,1,2,6,13,13,6,1,6,2003,5,0,1604920031101,11,we,,1604920031101001,1,4,0,8,1,,,20040317,8,2,1,7,,,,,1,,2,1140,30501,28.200965217,200366138511we,,0,1604920031101001,05/04/2021
,,200366138511we,160492003110112724,0,3,5,4.5,3,0,127,139,N,1,3,2,3,1604920031101002,24,7,5,2,0,1,1,1,2,6,13,13,6,1,6,2003,5,0,1604920031101,11,we,,1604920031101001,1,,,8,1,,,20040317,8,8,1,7,,,,,1,,8,1145,30501,28.200965217,200366138511we,,0,1604920031101001,05/04/2021
,,200366138511we,160492003110112724,0,3,5,4,1,3,127,139,N,0,0,1,3,1604920031101003,24,7,5,3,4,0,0,1,3,6,13,13,6,1,6,2003,5,0,1604920031101,11,we,,1604920031101003,1,8,0,8,2,,,20040317,8,2,1,7,,,,,1,,2,1601,30501,28.200965217,200366138511we,,0,1604920031101003,05/04/2021
,,200366138511we,160492003110112724,0,3,5,4,3,0,127,139,N,1,4,2,3,1604920031101004,24,7,5,2,0,1,1,1,3,6,13,13,6,1,6,2003,5,0,1604920031101,11,we,,1604920031101003,1,,,8,2,,,20040317,8,8,1,7,,,,,1,,8,1603,30501,28.200965217,200366138511we,,0,1604920031101003,05/04/2021
,,200366138511we,160492003110112724,0,3,5,4,3,0,127,139,N,1,2,2,3,1604920031101005,24,7,5,3,0,1,1,1,3,6,13,13,6,1,6,2003,5,0,1604920031101,11,we,,1604920031101003,1,,,8,2,,,20040317,8,8,1,7,,,,,1,,8,1605,30501,28.200965217,200366138511we,,0,1604920031101003,05/04/2021
SPOTTED SEATROUT,RED DRUM,200366138511we,160502003112212722,0,3,5,5,1,1,127,121,N,0,1,1,4,1605020031122001,22,7,5,1,1,0,0,1,4,6,13,13,6,1,6,2003,5,0,1605020031122,11,we,,1605020031122001,1,1,0,8,1,,,20040317,8,1,1,7,,,8835440901,8835440102,1,,8,1245,30342,28.200965217,200366138511we,,0,1605020031122001,05/04/2021
SPOTTED SEATROUT,RED DRUM,200366138511we,160502003112212722,0,3,5,5,2,1,127,121,N,0,1,2,4,1605020031122002,22,7,5,1,0,0,1,1,4,6,13,13,6,1,6,2003,5,0,1605020031122,11,we,,1605020031122001,1,,,8,1,,,20040317,8,8,1,7,,,8835440901,8835440102,1,,8,1247,30342,28.200965217,200366138511we,,0,1605020031122002,05/04/2021
SPOTTED SEATROUT,RED DRUM,200366138511we,160502003112212722,0,3,5,5,2,1,127,31,O,2,4,2,4,1605020031122003,22,7,5,3,0,0,1,1,4,6,13,12,6,1,6,2003,5,0,1605020031122,11,we,,1605020031122001,1,,,8,2,,DUVAL,20040317,8,8,1,7,,,8835440901,8835440102,1,,8,1249,32257,70.87382146,200366138511we,,0,1605020031122003,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138512wd,160502003121612724,0,3,5,7.5,1,3,127,67,N,1,9,1,6,1605020031216001,24,7,5,2,41,0,0,1,3,6,13,13,6,1,6,2003,5,0,1605020031216,12,wd,,1605020031216001,1,26,0,8,1,,,20040317,8,2,1,7,,,8835440102,8835440901,1,,2,1430,30339,41.79724461,200366138512wd,,0,1605020031216001,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138512wd,160502003121612724,0,3,5,7.5,3,0,127,67,N,1,9,2,6,1605020031216002,24,7,5,3,0,1,1,1,3,6,13,13,6,1,6,2003,5,0,1605020031216,12,wd,,1605020031216001,1,,,8,1,,,20040317,8,8,1,7,,,8835440102,8835440901,1,,8,1432,30339,41.79724461,200366138512wd,,0,1605020031216001,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138512wd,160502003121712724,0,3,5,4,1,3,127,67,N,2,10,1,3,1605020031217001,24,7,5,2,1,0,0,1,3,6,13,13,6,1,6,2003,5,0,1605020031217,12,wd,,1605020031217001,1,,,8,2,,,20040317,8,2,1,7,,,8835440102,8835440901,1,,2,1045,30339,41.79724461,200366138512wd,,0,1605020031217001,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138512wd,160502003121712724,0,3,5,4,3,0,127,67,N,2,10,2,3,1605020031217002,24,7,5,2,0,1,1,1,3,6,13,13,6,1,6,2003,5,0,1605020031217,12,wd,,1605020031217001,1,,,8,2,,,20040317,8,8,1,7,,,8835440102,8835440901,1,,8,1047,30339,41.79724461,200366138512wd,,0,1605020031217001,05/04/2021
,SPOTTED SEATROUT,200366138511wd,160522003111412724,0,3,5,4.5,1,1,127,89,N,0,0,8,3.5,1605220031114001,24,7,5,3,1,0,0,1,1,6,13,13,6,1,6,2003,5,0,1605220031114,11,wd,,1605220031114001,1,,,8,1,,,20040317,8,1,1,7,,,8835440102,,1,,8,1127,30345,41.79724461,200366138511wd,,0,1605220031114001,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138511wd,160522003111412724,0,3,5,8,1,1,127,9,N,0,0,1,6.5,1605220031114002,24,7,5,2,2,0,0,1,2,6,13,13,6,1,6,2003,5,0,1605220031114,11,wd,,1605220031114002,1,10,0,8,1,,,20040317,8,2,1,7,,,8835440102,8835440901,1,,1,1417,31061,41.79724461,200366138511wd,,0,1605220031114002,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138511wd,160522003111412724,0,3,5,8,1,1,127,175,N,0,0,2,6.5,1605220031114003,24,7,5,3,2,0,1,1,2,6,13,13,6,1,6,2003,5,0,1605220031114,11,wd,,1605220031114002,1,9,0,8,1,,,20040317,8,2,1,7,,,8835440102,8835440901,1,,1,1420,31021,41.79724461,200366138511wd,,0,1605220031114003,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138511wd,160522003111412724,0,3,5,8,1,1,127,121,N,0,1,1,6.5,1605220031114004,24,7,5,4,25,0,0,1,2,6,13,13,6,1,6,2003,5,0,1605220031114,11,wd,,1605220031114004,1,,,8,1,,,20040317,8,2,1,7,,,8835440102,8835440901,1,,1,1434,30327,41.79724461,200366138511wd,,0,1605220031114004,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138511wd,160522003111412724,0,3,5,8,1,1,127,139,N,0,3,2,6.5,1605220031114005,24,7,5,2,22,0,1,1,2,6,13,13,6,1,6,2003,5,0,1605220031114,11,wd,,1605220031114004,1,15,0,8,1,,,20040317,8,2,1,7,,,8835440102,8835440901,1,,1,1440,30564,41.79724461,200366138511wd,,0,1605220031114005,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138511wd,160522003111412724,0,3,5,8,1,1,127,139,N,1,2,1,6.5,1605220031114006,24,7,5,1,19,0,0,1,2,6,13,13,6,1,6,2003,5,0,1605220031114,11,wd,,1605220031114006,1,15,0,8,1,,,20040317,8,2,1,7,,,8835440102,8835440901,1,,1,1517,30506,41.79724461,200366138511wd,,0,1605220031114006,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138511wd,160522003111412724,0,3,5,8,1,1,127,135,N,1,2,2,6.5,1605220031114007,24,7,5,1,22,0,1,1,2,6,13,13,6,1,6,2003,5,0,1605220031114,11,wd,,1605220031114006,1,18,0,8,1,,,20040317,8,2,1,7,,,8835440102,8835440901,1,,1,1523,30096,41.79724461,200366138511wd,,0,1605220031114007,05/04/2021
,SOUTHERN KINGFISH,200366138511we,160522003111512722,0,2,5,4,1,1,127,113,N,0,0,1,3.5,1605220031115004,22,7,5,1,1,0,0,1,3,6,13,13,6,1,6,2003,5,0,1605220031115,11,we,,1605220031115004,1,11,0,8,1,,,20040317,8,2,1,7,,,8835440601,,1,,1,1136,30290,28.200965217,200366138511we,,0,1605220031115004,05/04/2021
,SOUTHERN KINGFISH,200366138511we,160522003111512722,0,2,5,4,1,1,127,297,N,0,1,2,3.5,1605220031115005,22,7,5,1,1,0,1,1,3,6,13,13,6,1,6,2003,5,0,1605220031115,11,we,,1605220031115004,1,,,8,1,,,20040317,8,2,1,7,,,8835440601,,1,,1,1139,30655,28.200965217,200366138511we,,0,1605220031115005,05/04/2021
,SOUTHERN KINGFISH,200366138511we,160522003111512722,0,2,5,4,1,1,127,113,N,0,1,2,3.5,1605220031115006,22,7,5,2,1,0,1,1,3,6,13,13,6,1,6,2003,5,0,1605220031115,11,we,,1605220031115004,1,,,8,1,,,20040317,8,2,1,7,,,8835440601,,1,,1,1143,30290,28.200965217,200366138511we,,0,1605220031115006,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138511we,160522003111512724,0,3,5,6.5,1,1,127,137,N,0,0,1,5.5,1605220031115007,24,7,5,2,7,0,0,1,3,6,13,13,6,1,6,2003,5,0,1605220031115,11,we,,1605220031115007,1,,,8,1,,,20040317,8,2,1,7,,,8835440102,8835440901,1,,1,1450,30563,28.200965217,200366138511we,,0,1605220031115007,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138511we,160522003111512724,0,3,5,6.5,1,1,127,135,N,0,2,2,5.5,1605220031115008,24,7,5,0,7,0,1,1,3,6,13,13,6,1,6,2003,5,0,1605220031115,11,we,,1605220031115007,1,2,0,8,1,,,20040317,8,2,1,7,,,8835440102,8835440901,1,,1,1454,30096,28.200965217,200366138511we,,0,1605220031115008,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138511we,160522003111512724,0,3,5,6.5,1,1,127,135,N,0,0,2,5.5,1605220031115009,24,7,5,1,8,0,1,1,3,6,13,13,6,1,6,2003,5,0,1605220031115,11,we,,1605220031115007,1,2,0,8,1,,,20040317,8,2,1,7,,,8835440102,8835440901,1,,1,1458,30096,28.200965217,200366138511we,,0,1605220031115009,05/04/2021
SPOTTED SEATROUT,RED DRUM,200366138511we,160522003111512724,0,3,5,8,1,1,127,139,N,2,3,1,6.5,1605220031115010,24,7,5,1,15,0,0,1,2,6,13,13,6,1,6,2003,5,0,1605220031115,11,we,,1605220031115010,1,12,0,8,1,,,20040317,8,2,1,7,,,8835440901,8835440102,1,,1,1536,30506,28.200965217,200366138511we,,0,1605220031115010,05/04/2021
SPOTTED SEATROUT,RED DRUM,200366138511we,160522003111512724,0,3,5,8,1,1,127,135,N,2,3,2,6.5,1605220031115011,24,7,5,1,15,0,1,1,2,6,13,13,6,1,6,2003,5,0,1605220031115,11,we,,1605220031115010,1,12,0,8,1,,,20040317,8,2,1,7,,,8835440901,8835440102,1,,1,1540,30096,28.200965217,200366138511we,,0,1605220031115011,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138511we,160522003111512724,0,3,5,8,1,1,127,127,Y,2,10,1,6.5,1605220031115012,24,7,5,1,13,0,0,1,2,6,13,13,6,1,6,2003,5,0,1605220031115,11,we,,1605220031115012,1,13,0,8,1,,GLYNN,20040317,8,2,1,7,,,8835440102,8835440901,1,,1,1615,31523,25.736206751,200366138511we,,0,1605220031115012,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138511we,160522003111512724,0,3,5,8,1,1,127,127,Y,4,15,2,6.5,1605220031115013,24,7,5,1,14,0,1,1,2,6,13,13,6,1,6,2003,5,0,1605220031115,11,we,,1605220031115012,1,12,0,8,1,,GLYNN,20040317,8,2,1,7,,,8835440102,8835440901,1,,1,1620,31523,25.736206751,200366138511we,,0,1605220031115013,05/04/2021
,,200366138511wd,1605220031125391802,0,2,5,3,1,1,39,111,O,0,0,1,2,1605220031125001,1802,7,5,2,1,0,0,1,2,0,13,21,6,1,6,2003,5,0,1605220031125,11,wd,,1605220031125001,1,1,0,8,1,,,20040317,8,2,1,7,,,,,1,,1,1209,40207,304.25970293,200366138511wd,,0,1605220031125001,05/04/2021
,,200366138511wd,1605220031125391802,0,2,5,3,1,1,39,111,O,0,0,2,2,1605220031125002,1802,7,5,2,1,0,1,1,2,0,13,21,6,1,6,2003,5,0,1605220031125,11,wd,,1605220031125001,1,,,8,1,,,20040317,8,2,1,7,,,,,1,,1,1213,40242,304.25970293,200366138511wd,,0,1605220031125002,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138512we,160522003121351178,0,3,5,6,1,4,51,187,N,0,0,1,4,1605220031213001,178,7,5,2,2,0,0,1,4,6,13,13,6,1,6,2003,5,0,1605220031213,12,we,,1605220031213001,1,,,8,1,,,20040317,8,2,1,7,,,8835440102,8835440901,1,,2,1345,30533,28.200965217,200366138512we,,0,1605220031213001,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138512we,160522003121351178,0,3,5,6,3,0,51,187,N,0,0,2,4,1605220031213002,178,7,5,2,0,1,1,1,4,6,13,13,6,1,6,2003,5,0,1605220031213,12,we,,1605220031213001,1,,,8,1,,,20040317,8,8,1,7,,,8835440102,8835440901,1,,8,1349,30533,28.200965217,200366138512we,,0,1605220031213001,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138512we,160522003121351178,0,3,5,6,3,0,51,117,N,0,0,2,4,1605220031213003,178,7,5,3,0,1,1,1,4,6,13,13,6,1,6,2003,5,0,1605220031213,12,we,,1605220031213001,1,,,8,1,,,20040317,8,8,1,7,,,8835440102,8835440901,1,,8,1353,30041,28.200965217,200366138512we,,0,1605220031213001,05/04/2021
RED DRUM,SPOTTED SEATROUT,200366138512we,160522003121351178,0,3,5,6,3,0,51,117,N,0,0,2,4,1605220031213004,178,7,5,3,0,1,1,1,4,6,13,13,6,1,6,2003,5,0,1605220031213,12,we,,1605220031213001,1,,,8,1,,,20040317,8,8,1,7,,,8835440102,8835440901,1,,8,1357,30041,28.200965217,200366138512we,,0,1605220031213001,05/04/2021
,,200366138512we,160532003122151178,,3,5,4,2,1,51,51,Y,10,40,1,3.5,1605320031221001,178,7,5,0,0,0,0,1,4,6,13,13,6,1,6,2003,3,0,1605320031221,12,we,,1605320031221001,,,,8,1,,CHATHAM,20040317,8,8,1,7,,,,,1,,8,1430,31410,25.736206751,200366138512we,,0,1605320031221001,05/04/2021
,,200366138512we,160532003122151178,,3,5,4,2,1,51,51,Y,10,20,2,3.5,1605320031221002,178,7,5,0,0,0,1,1,4,6,13,13,6,1,6,2003,3,0,1605320031221,12,we,,1605320031221001,,,,8,1,,CHATHAM,20040317,8,8,1,7,,,,,1,,8,1432,31410,25.736206751,200366138512we,,0,1605320031221002,05/04/2021
,,200366138512we,160532003122151178,,3,5,4,2,1,51,197,O,0,0,2,3.5,1605320031221003,178,7,5,0,0,0,1,1,4,0,13,17,6,1,6,2003,3,0,1605320031221,12,we,,1605320031221001,,,,8,1,,,20040317,8,8,1,7,,,,,1,,8,1434,60490,70.87382146,200366138512we,,0,1605320031221003,05/04/2021
,,200366138512we,160532003122151178,,3,5,4,2,1,51,197,O,0,0,2,3.5,1605320031221004,178,7,5,0,0,0,1,1,4,0,13,17,6,1,6,2003,3,0,1605320031221,12,we,,1605320031221001,,,,8,1,,,20040317,8,8,1,7,,,,,1,,8,1436,60490,70.87382146,200366138512we,,0,1605320031221004,05/04/2021
